Date,Day,Open,High,Low,Close,Volume
2024-10-15 15:59:00,2,65755.9,65759.9,65723.1,65759.9,1.00427236
2024-10-15 16:00:00,2,65760,65782.9,65754,65785.5,4.48717418
2024-10-15 16:01:00,2,65781.9,65756,65752,65782,0.58439449
2024-10-15 16:02:00,2,65756,65722,65722,65756.1,1.00942894
2024-10-15 16:03:00,2,65722,65713.1,65711.5,65731,4.34595491
2024-10-15 16:04:00,2,65713.1,65711.8,65700,65720.6,1.1615716
2024-10-15 16:05:00,2,65711.8,65732.8,65702.1,65741.7,1.89085244
2024-10-15 16:06:00,2,65734,65687.5,65684.3,65737.9,2.91304141
2024-10-15 16:07:00,2,65687.6,65663.9,65662.1,65687.6,4.72947384
2024-10-15 16:08:00,2,65663.9,65620.3,65618.1,65663.9,7.49258567
2024-10-15 16:09:00,2,65620.2,65601.5,65598.9,65620.2,1.46218046
2024-10-15 16:10:00,2,65601.5,65630.2,65592.3,65640.2,6.55678213
2024-10-15 16:11:00,2,65630.5,65643.9,65630.2,65649.4,5.20216964
2024-10-15 16:12:00,2,65644,65641.9,65641.8,65656,2.00200444
2024-10-15 16:13:00,2,65641.9,65654.9,65641.9,65655,1.36288143
2024-10-15 16:14:00,2,65652.6,65652.5,65652.5,65654,1.18239065
2024-10-15 16:15:00,2,65652.6,65641.7,65639.8,65668,1.29428482
2024-10-15 16:16:00,2,65641.5,65643.7,65618.1,65653.6,1.71717234
2024-10-15 16:17:00,2,65643.7,65716.2,65643.7,65718.9,2.10221027
2024-10-15 16:18:00,2,65715,65667.2,65667.2,65715.1,3.08739686
2024-10-15 16:19:00,2,65667.3,65677.7,65660,65677.7,0.35090437
2024-10-15 16:20:00,2,65678.6,65695.8,65676.1,65695.9,2.10787465
2024-10-15 16:21:00,2,65695.9,65681.3,65671.9,65707.2,3.43842475
2024-10-15 16:22:00,2,65681.1,65693.9,65674.3,65693.9,0.50503741
2024-10-15 16:23:00,2,65693.9,65702,65693.9,65709.9,1.3725098
2024-10-15 16:24:00,2,65702.1,65685.8,65679.3,65705.8,1.85673314
2024-10-15 16:25:00,2,65685.9,65679.9,65675.5,65703,2.31045405
2024-10-15 16:26:00,2,65679.6,65651.9,65650,65691,2.637789
2024-10-15 16:27:00,2,65651.9,65648,65642,65680,2.06935237
2024-10-15 16:28:00,2,65648,65660,65644,65666,1.4073691
2024-10-15 16:29:00,2,65660.1,65665.1,65658.2,65665.8,0.30707422
2024-10-15 16:30:00,2,65665.1,65642.5,65616.1,65665.1,1.4165496
2024-10-15 16:31:00,2,65644.8,65684.5,65644.8,65684.5,0.53104269
2024-10-15 16:32:00,2,65684.4,65749.4,65684.4,65749.5,6.27141991
2024-10-15 16:33:00,2,65749.5,65765.9,65736,65765.9,2.54509983
2024-10-15 16:34:00,2,65765.8,65769.9,65758,65769.9,1.76833236
2024-10-15 16:35:00,2,65769.9,65736.3,65736.3,65770,2.30025944
2024-10-15 16:36:00,2,65736.3,65726.7,65725.7,65740,1.74634468
2024-10-15 16:37:00,2,65726.7,65685.9,65684.2,65726.7,3.88461488
2024-10-15 16:38:00,2,65685.9,65696.5,65679.2,65696.6,1.12669735
2024-10-15 16:39:00,2,65696.5,65699.9,65679.6,65700,2.00756112
2024-10-15 16:40:00,2,65700,65687,65687,65706,2.38997112
2024-10-15 16:41:00,2,65687,65653,65650,65687,2.29237513
2024-10-15 16:42:00,2,65650.3,65634.1,65634.1,65650.3,1.14107093
2024-10-15 16:43:00,2,65634.2,65654.5,65634.2,65656,2.13630464
2024-10-15 16:44:00,2,65654.5,65661.3,65654.5,65661.3,1.8885904
2024-10-15 16:45:00,2,65662,65677.9,65654.9,65678,7.14752612
2024-10-15 16:46:00,2,65678,65686.3,65670.1,65690,1.44727551
2024-10-15 16:47:00,2,65686.3,65685.9,65672.7,65696.3,3.54179858
2024-10-15 16:48:00,2,65687.5,65702,65675.1,65702,2.00244108
2024-10-15 16:49:00,2,65701.9,65737.9,65701.9,65738,1.291334
2024-10-15 16:50:00,2,65738,65733.9,65726.2,65738,1.1672693
2024-10-15 16:51:00,2,65734,65757.9,65732,65765.9,3.26703335
2024-10-15 16:52:00,2,65758,65710.9,65704,65758,4.80116865
2024-10-15 16:53:00,2,65711,65738.1,65711,65739.8,1.36321379
2024-10-15 16:54:00,2,65738.2,65734,65718.2,65739.3,0.81152469
2024-10-15 16:55:00,2,65734,65704,65694,65734,2.22164045
2024-10-15 16:56:00,2,65704.1,65699.6,65690,65704.1,0.49063074
2024-10-15 16:57:00,2,65699.6,65660,65660,65699.7,2.01679115
2024-10-15 16:58:00,2,65660,65638.5,65634,65662.2,1.5829565
2024-10-15 16:59:00,2,65640,65640.5,65630,65648,0.66512076
2024-10-15 17:00:00,2,65640.6,65651.9,65630,65660,4.78132536
2024-10-15 17:01:00,2,65651.6,65635,65630,65656,6.51658533
2024-10-15 17:02:00,2,65636,65641.2,65635.9,65669.9,4.58319298
2024-10-15 17:03:00,2,65641.5,65675.9,65641.5,65676,1.81288285
2024-10-15 17:04:00,2,65676,65695.8,65673.7,65696,0.95531698
2024-10-15 17:05:00,2,65694.3,65668.5,65648.5,65694.3,1.9752762
2024-10-15 17:06:00,2,65668.5,65610,65610,65668.5,5.24280881
2024-10-15 17:07:00,2,65610.1,65607,65580,65620.9,5.26552811
2024-10-15 17:08:00,2,65603.8,65586.4,65575,65613.9,2.51824461
2024-10-15 17:09:00,2,65586.4,65610,65586.4,65615.8,1.21962414
2024-10-15 17:10:00,2,65610.1,65584,65584,65610.1,2.14627087
2024-10-15 17:11:00,2,65584,65701.9,65584,65705.9,6.00763997
2024-10-15 17:12:00,2,65701.9,65713.9,65701.9,65725.9,1.22496455
2024-10-15 17:13:00,2,65713.6,65716.1,65706.5,65722.1,0.84692806
2024-10-15 17:14:00,2,65716.2,65720.4,65710,65720.5,0.3723108
2024-10-15 17:15:00,2,65720.5,65706.1,65694.2,65720.5,0.88771553
2024-10-15 17:16:00,2,65705.5,65738.7,65700.9,65738.7,2.61784982
2024-10-15 17:17:00,2,65739.1,65721.7,65705.4,65739.1,4.24015194
2024-10-15 17:18:00,2,65721.9,65719,65706,65736,0.93028172
2024-10-15 17:19:00,2,65719,65708.9,65692,65719.7,1.26657404
2024-10-15 17:20:00,2,65709,65728,65676.6,65730,5.18538876
2024-10-15 17:21:00,2,65728,65724,65704,65730,2.30026406
2024-10-15 17:22:00,2,65724.1,65737.2,65710.5,65740,1.09662944
2024-10-15 17:23:00,2,65740,65726.9,65718.1,65740,2.84237046
2024-10-15 17:24:00,2,65727,65727.6,65726,65740,3.73816345
2024-10-15 17:25:00,2,65727.7,65706,65706,65727.7,1.76302627
2024-10-15 17:26:00,2,65706.1,65684,65684,65706.1,0.9079164
2024-10-15 17:27:00,2,65684.1,65723.6,65684,65723.7,1.45217884
2024-10-15 17:28:00,2,65723.7,65739.3,65723,65739.3,0.66888666
2024-10-15 17:29:00,2,65739.9,65749.9,65728,65750,4.63451682
2024-10-15 17:30:00,2,65749.9,65742.7,65728,65749.9,8.19102971
2024-10-15 17:31:00,2,65742.8,65732.9,65732.9,65749.2,0.31179536
2024-10-15 17:32:00,2,65733,65729.6,65712.5,65733.9,3.34589511
2024-10-15 17:33:00,2,65729.7,65728.1,65728,65738.4,1.30296432
2024-10-15 17:34:00,2,65728,65712,65712,65733.8,0.79880855
2024-10-15 17:35:00,2,65712.1,65677.8,65670.1,65712.1,2.20130872
2024-10-15 17:36:00,2,65677.9,65660.6,65652,65677.9,2.05533395
2024-10-15 17:37:00,2,65660.7,65666.2,65660.6,65679.9,1.07282128
2024-10-15 17:38:00,2,65666.1,65658,65642.1,65666.1,3.39260489
2024-10-15 17:39:00,2,65658,65642.2,65642.1,65658,0.7209065
2024-10-15 17:40:00,2,65642.1,65651.3,65633.5,65651.4,3.42874858
2024-10-15 17:41:00,2,65651.4,65711.3,65651.4,65719.8,1.4069324
2024-10-15 17:42:00,2,65711.3,65719.8,65692,65719.9,3.02894361
2024-10-15 17:43:00,2,65719.9,65722.8,65704.1,65722.9,2.08226219
2024-10-15 17:44:00,2,65722.9,65708.1,65696.1,65722.9,1.20117018
2024-10-15 17:45:00,2,65708.2,65715.8,65702,65721,1.61250009
2024-10-15 17:46:00,2,65715.9,65705.7,65705.7,65715.9,1.71633835
2024-10-15 17:47:00,2,65705.8,65674,65674,65705.8,1.9192125
2024-10-15 17:48:00,2,65674.1,65742.5,65674.1,65742.6,1.01061376
2024-10-15 17:49:00,2,65742.6,65733.8,65728.7,65748.9,0.97138926
2024-10-15 17:50:00,2,65733.8,65720.1,65696.2,65733.9,2.75676767
2024-10-15 17:51:00,2,65720.2,65723.9,65696.8,65724,2.39626755
2024-10-15 17:52:00,2,65724,65719.7,65707.7,65734.1,2.01943083
2024-10-15 17:53:00,2,65719.8,65740.1,65719.7,65747.5,1.73774243
2024-10-15 17:54:00,2,65740,65745.9,65730.1,65746,1.81643832
2024-10-15 17:55:00,2,65745.9,65727.6,65726,65746,0.86024118
2024-10-15 17:56:00,2,65727.6,65711.8,65706.2,65727.7,1.31812603
2024-10-15 17:57:00,2,65711.9,65673.2,65670,65711.9,2.29018326
2024-10-15 17:58:00,2,65673.3,65662,65659.9,65679.9,2.45429188
2024-10-15 17:59:00,2,65662.1,65682.1,65656.1,65683.5,4.22894797
2024-10-15 18:00:00,2,65682.1,65710.5,65666.5,65722,2.57517925
2024-10-15 18:01:00,2,65710.6,65709.6,65709.6,65724,1.77533594
2024-10-15 18:02:00,2,65709.7,65658,65658,65709.7,4.70383595
2024-10-15 18:03:00,2,65658.1,65724.6,65656,65728.1,3.1944252
2024-10-15 18:04:00,2,65724.7,65708.2,65692,65724.7,3.42721683
2024-10-15 18:05:00,2,65708.1,65677.1,65666,65708.2,11.54063619
2024-10-15 18:06:00,2,65677.2,65690.9,65676,65701.7,2.65235507
2024-10-15 18:07:00,2,65690.9,65658.2,65652,65690.9,3.11969701
2024-10-15 18:08:00,2,65658,65651.1,65650,65661.5,3.07737797
2024-10-15 18:09:00,2,65651.1,65614.7,65614.7,65651.2,10.3428087
2024-10-15 18:10:00,2,65614.7,65574.2,65560,65621.9,10.4603582
2024-10-15 18:11:00,2,65574.2,65534,65534,65599.8,18.1626725
2024-10-15 18:12:00,2,65534.1,65480.8,65470.5,65534.1,17.3706989
2024-10-15 18:13:00,2,65480.8,65516.1,65426,65523.9,16.17178817
2024-10-15 18:14:00,2,65516.1,65485.7,65465.8,65516.1,11.98079771
2024-10-15 18:15:00,2,65485.8,65473.9,65438.5,65502,5.16505654
2024-10-15 18:16:00,2,65474,65449.1,65429.3,65475.6,9.65443961
2024-10-15 18:17:00,2,65450.7,65476.1,65438.4,65492.5,4.56275648
2024-10-15 18:18:00,2,65476.2,65366.1,65352.8,65476.2,12.10427381
2024-10-15 18:19:00,2,65366.4,65408.9,65366.4,65415.6,8.60406845
2024-10-15 18:20:00,2,65408.8,65470.3,65408.8,65490.1,13.85336884
2024-10-15 18:21:00,2,65470.4,65492,65466,65518.4,8.73574918
2024-10-15 18:22:00,2,65492,65474.4,65472,65506.1,4.9272157
2024-10-15 18:23:00,2,65474.4,65534.4,65474.4,65538.4,1.28412891
2024-10-15 18:24:00,2,65535.6,65487.1,65468.6,65535.7,3.12547234
2024-10-15 18:25:00,2,65487.2,65444,65420.3,65506.7,3.78761878
2024-10-15 18:26:00,2,65444.1,65412.5,65412.3,65470.8,4.76268915
2024-10-15 18:27:00,2,65412.5,65481.7,65361.3,65481.7,8.2737245
2024-10-15 18:28:00,2,65483.1,65520,65478.1,65534.9,7.88604072
2024-10-15 18:29:00,2,65520,65545.7,65520,65547.6,2.59898472
2024-10-15 18:30:00,2,65545.8,65588,65528,65616.9,8.30655689
2024-10-15 18:31:00,2,65588,65660.7,65586,65664.3,8.26617023
2024-10-15 18:32:00,2,65660.7,65627.4,65621.8,65671.8,7.79958168
2024-10-15 18:33:00,2,65627.8,65670.4,65627.8,65676,6.78457556
2024-10-15 18:34:00,2,65670.4,65636.1,65622.5,65670.4,2.84629965
2024-10-15 18:35:00,2,65638.3,65619.2,65608.9,65657.8,3.11303115
2024-10-15 18:36:00,2,65619.3,65584.1,65546,65644.8,3.64277118
2024-10-15 18:37:00,2,65585.8,65546.6,65536,65599,3.88237668
2024-10-15 18:38:00,2,65545,65471.2,65471.2,65545,4.4007482
2024-10-15 18:39:00,2,65469.5,65483.9,65457.1,65511.8,9.46093398
2024-10-15 18:40:00,2,65484.2,65576,65484.2,65576,5.86687183
2024-10-15 18:41:00,2,65578.8,65530.9,65522,65598.9,8.42253288
2024-10-15 18:42:00,2,65530.8,65524.9,65510,65546.5,2.17190676
2024-10-15 18:43:00,2,65525.3,65510.1,65457.1,65525.3,2.52708178
2024-10-15 18:44:00,2,65510.1,65537.9,65502.2,65537.9,5.35055904
2024-10-15 18:45:00,2,65537.9,65501.2,65491.3,65538,4.10153867
2024-10-15 18:46:00,2,65501.3,65541.9,65495,65541.9,2.12874116
2024-10-15 18:47:00,2,65543.2,65559.5,65543,65573.5,5.44808779
2024-10-15 18:48:00,2,65560.9,65580.3,65559.5,65601.9,1.30962521
2024-10-15 18:49:00,2,65580,65537,65526.1,65580,3.32955888
2024-10-15 18:50:00,2,65537,65478,65478,65573.9,8.89437178
2024-10-15 18:51:00,2,65478.1,65424.5,65419,65482.3,5.78279796
2024-10-15 18:52:00,2,65424.6,65400,65400,65460,14.69313325
2024-10-15 18:53:00,2,65401.8,65377.5,65370,65424,6.40581547
2024-10-15 18:54:00,2,65379,65320.3,65310.9,65387.9,19.79739495
2024-10-15 18:55:00,2,65320.2,65288,65280.1,65351,9.65102106
2024-10-15 18:56:00,2,65288.1,65327.4,65284.1,65347.9,5.30396733
2024-10-15 18:57:00,2,65327.5,65360,65327.5,65377.9,6.64847627
2024-10-15 18:58:00,2,65360.1,65325.4,65323.1,65360.1,2.84017844
2024-10-15 18:59:00,2,65325.5,65403,65301.6,65405,10.22539963
2024-10-15 19:00:00,2,65403.1,65405.8,65390.1,65421.2,5.57512106
2024-10-15 19:01:00,2,65404,65451.7,65402.5,65452,4.99465528
2024-10-15 19:02:00,2,65451.8,65492.7,65444.7,65500.9,4.22826639
2024-10-15 19:03:00,2,65492.7,65517.1,65478.9,65517.2,2.45739192
2024-10-15 19:04:00,2,65517.2,65478.5,65448,65517.2,5.34791675
2024-10-15 19:05:00,2,65478.6,65494.2,65478.1,65511.2,2.23581253
2024-10-15 19:06:00,2,65494.3,65470.2,65470.2,65531.5,7.37156082
2024-10-15 19:07:00,2,65470.2,65467.9,65446.1,65482,5.71551813
2024-10-15 19:08:00,2,65467.9,65543.8,65466.4,65555.3,10.31021802
2024-10-15 19:09:00,2,65543.8,65504.1,65491,65543.8,5.23438429
2024-10-15 19:10:00,2,65504.2,65512,65478.7,65533.8,14.86928644
2024-10-15 19:11:00,2,65512,65428.2,65421.2,65517.2,6.1880133
2024-10-15 19:12:00,2,65426.1,65448.3,65402.4,65451.9,5.69895976
2024-10-15 19:13:00,2,65448.3,65424.1,65416,65472.2,3.6705947
2024-10-15 19:14:00,2,65421.2,65440.1,65421.2,65460.6,2.99845166
2024-10-15 19:15:00,2,65440.2,65536.1,65440.2,65536.7,4.86362773
2024-10-15 19:16:00,2,65536,65554.9,65528,65591.8,6.85426181
2024-10-15 19:17:00,2,65556.3,65566,65556.3,65598.8,5.88274828
2024-10-15 19:18:00,2,65566,65594,65565.7,65608.3,15.89835565
2024-10-15 19:19:00,2,65594,65578,65549.8,65609.2,12.01494772
2024-10-15 19:20:00,2,65578,65649.2,65578,65649.3,10.5219311
2024-10-15 19:21:00,2,65649.3,65609.4,65604,65659.1,3.99676479
2024-10-15 19:22:00,2,65609.4,65583.5,65558.1,65618.5,5.40599445
2024-10-15 19:23:00,2,65583.1,65543.2,65523.7,65583.1,3.56639066
2024-10-15 19:24:00,2,65544.7,65590,65544.7,65599,4.05413436
2024-10-15 19:25:00,2,65590,65556.9,65556,65590.1,1.89787202
2024-10-15 19:26:00,2,65557,65568,65557,65570,2.00173069
2024-10-15 19:27:00,2,65568.1,65572.1,65568,65600,3.39373475
2024-10-15 19:28:00,2,65572.2,65592.5,65572.1,65600,1.01852209
2024-10-15 19:29:00,2,65592.1,65591.8,65584,65592.1,0.88555752
2024-10-15 19:30:00,2,65591.9,65642.4,65591.9,65655,5.03847173
2024-10-15 19:31:00,2,65642.5,65684.9,65640,65684.9,2.20609789
2024-10-15 19:32:00,2,65684.9,65724.3,65682.1,65729.8,3.9854896
2024-10-15 19:33:00,2,65724.3,65749.9,65712,65750,5.20826285
2024-10-15 19:34:00,2,65749.9,65810.4,65731.7,65810.4,9.93425885
2024-10-15 19:35:00,2,65810.3,65760,65734,65810.3,8.36649986
2024-10-15 19:36:00,2,65760,65737.9,65715.3,65767.9,5.20106528
2024-10-15 19:37:00,2,65738.6,65755.9,65725.8,65759.4,9.45813703
2024-10-15 19:38:00,2,65756,65799.9,65755,65800,3.03509697
2024-10-15 19:39:00,2,65799.9,65884,65799.9,65884.1,11.43603478
2024-10-15 19:40:00,2,65884,65928.1,65859.9,65942.9,21.14032637
2024-10-15 19:41:00,2,65928,65912,65910.7,65963.9,7.22048726
2024-10-15 19:42:00,2,65912,65865.3,65834,65917.9,4.44820932
2024-10-15 19:43:00,2,65866,65887.9,65854,65890,9.90540682
2024-10-15 19:44:00,2,65887.9,65880,65869.1,65912,6.50209564
2024-10-15 19:45:00,2,65880,65808.3,65808.3,65888.7,5.97177573
2024-10-15 19:46:00,2,65808.3,65824.4,65793.1,65846,10.67042015
2024-10-15 19:47:00,2,65824.4,65897.7,65824.3,65897.8,7.28191658
2024-10-15 19:48:00,2,65897.7,65874,65874,65905.9,4.32484646
2024-10-15 19:49:00,2,65874,65910,65874,65910,0.97211327
2024-10-15 19:50:00,2,65909.9,65890.3,65840,65917.8,9.18359598
2024-10-15 19:51:00,2,65890.3,65832.1,65832.1,65890.3,1.70992572
2024-10-15 19:52:00,2,65832,65802,65793.9,65832,4.26148156
2024-10-15 19:53:00,2,65802.1,65793.3,65756.1,65805,2.17753701
2024-10-15 19:54:00,2,65793.4,65799.7,65792,65826.5,3.2905376
2024-10-15 19:55:00,2,65799.8,65803.4,65790,65815.9,1.01229443
2024-10-15 19:56:00,2,65803.5,65825.6,65795.2,65825.6,3.93306515
2024-10-15 19:57:00,2,65826.4,65798.1,65798.1,65829.8,2.23278
2024-10-15 19:58:00,2,65798.2,65799.8,65764,65800,8.12572166
2024-10-15 19:59:00,2,65799.8,65805.5,65799.8,65829,0.95895489
2024-10-15 20:00:00,2,65804,65860,65798.1,65871.5,6.3529944
2024-10-15 20:01:00,2,65860,65895,65842.2,65895,2.963793
2024-10-15 20:02:00,2,65895.5,65928.2,65890,65946.1,7.83925909
2024-10-15 20:03:00,2,65928.1,65947.2,65924.9,65966.6,13.27836858
2024-10-15 20:04:00,2,65947.3,65948.1,65942.6,65978,5.10106003
2024-10-15 20:05:00,2,65948,65883.2,65883.2,65948,2.38054378
2024-10-15 20:06:00,2,65884.5,65941.9,65884.5,65941.9,3.34313503
2024-10-15 20:07:00,2,65942.2,65958,65936.8,65973.9,17.0631559
2024-10-15 20:08:00,2,65958.1,65939.4,65920.1,65959.8,7.27012438
2024-10-15 20:09:00,2,65939.4,65940.1,65922,65943.9,2.3106928
2024-10-15 20:10:00,2,65940.2,65904.6,65904.5,65959.9,3.4436379
2024-10-15 20:11:00,2,65907.1,65898.1,65880,65935.9,2.85707816
2024-10-15 20:12:00,2,65900,65900.5,65894.4,65933.2,3.71933028
2024-10-15 20:13:00,2,65900.6,65927.7,65900.5,65948.3,5.85287165
2024-10-15 20:14:00,2,65927.9,65921.1,65916.1,65944,3.72570943
2024-10-15 20:15:00,2,65923.4,65942.5,65912,65947.9,5.01965988
2024-10-15 20:16:00,2,65942.5,65881.7,65881.7,65948,8.34986072
2024-10-15 20:17:00,2,65880.3,65934,65874,65934.4,3.92162355
2024-10-15 20:18:00,2,65932.9,65926.3,65898,65933.9,1.60165687
2024-10-15 20:19:00,2,65924,65902.1,65902.1,65930,3.8140484
2024-10-15 20:20:00,2,65902.2,65940,65882.6,65949.9,12.53263646
2024-10-15 20:21:00,2,65941.1,65974,65940.2,65978,31.1371856
2024-10-15 20:22:00,2,65976,65967.8,65946,65976,2.72726215
2024-10-15 20:23:00,2,65967.8,65929.2,65924.8,66020,16.29919249
2024-10-15 20:24:00,2,65929.2,65976.1,65929.2,65987.1,2.18419314
2024-10-15 20:25:00,2,65976.1,65895.8,65895.1,65982,6.25386648
2024-10-15 20:26:00,2,65895.9,65819.8,65786.1,65895.9,5.39307054
2024-10-15 20:27:00,2,65819.8,65888.5,65784,65891.1,5.48071343
2024-10-15 20:28:00,2,65891.1,65926,65890.1,65956.1,6.20315944
2024-10-15 20:29:00,2,65926,65857.9,65842.1,65930.2,6.05002642
2024-10-15 20:30:00,2,65857.8,65833.9,65792,65893.2,11.98223914
2024-10-15 20:31:00,2,65833.8,65840.5,65770,65869.8,12.68042696
2024-10-15 20:32:00,2,65842.4,65908.1,65798,65932.5,11.16991135
2024-10-15 20:33:00,2,65908.1,66017.6,65905.4,66026.1,16.48115526
2024-10-15 20:34:00,2,66017.5,66016,66008,66062.7,12.89193484
2024-10-15 20:35:00,2,66016.1,66011.4,66002,66066,9.43597996
2024-10-15 20:36:00,2,66011.4,66076,65968.3,66084.2,9.99479494
2024-10-15 20:37:00,2,66075.4,66096.2,66052,66145.7,36.72030078
2024-10-15 20:38:00,2,66102.3,66108.5,66102,66143.8,16.14429561
2024-10-15 20:39:00,2,66109.8,66128.8,66106.3,66140,8.78651571
2024-10-15 20:40:00,2,66128.8,66172.7,66111.3,66185.9,15.33894521
2024-10-15 20:41:00,2,66172.7,66218,66168.9,66246.2,12.81062322
2024-10-15 20:42:00,2,66216.5,66231.7,66191.7,66239.9,9.87169977
2024-10-15 20:43:00,2,66234.6,66377.5,66234.6,66387.9,22.17186718
2024-10-15 20:44:00,2,66379.4,66447.8,66363.8,66450,31.63711037
2024-10-15 20:45:00,2,66447.9,66605.5,66433.9,66605.6,100.29839427
2024-10-15 20:46:00,2,66605.5,66536.5,66536.4,66700,112.56294264
2024-10-15 20:47:00,2,66536.4,66640,66482.7,66642,21.24896013
2024-10-15 20:48:00,2,66639.9,66831.9,66606.1,66840,62.26147548
2024-10-15 20:49:00,2,66834,66812.9,66762.1,66856.3,26.70662927
2024-10-15 20:50:00,2,66814.1,66919.6,66800,66971.8,91.32618034
2024-10-15 20:51:00,2,66919.6,67060.6,66919.6,67065.3,82.05460057
2024-10-15 20:52:00,2,67060.1,67153.1,67060.1,67178.9,60.50519982
2024-10-15 20:53:00,2,67153.1,67223.7,67143,67258.7,57.27417006
2024-10-15 20:54:00,2,67230,67292.7,67154,67297.1,30.69539799
2024-10-15 20:55:00,2,67292.7,67454.6,67287.5,67492.2,97.00370258
2024-10-15 20:56:00,2,67454.6,67380,67326,67478.4,38.87104791
2024-10-15 20:57:00,2,67380,67526,67372.4,67532,57.87221792
2024-10-15 20:58:00,2,67526,67692,67468.4,67700,65.49078784
2024-10-15 20:59:00,2,67695.9,67669.9,67622.6,67777,60.31631664
2024-10-15 21:00:00,2,67669.9,67860,67658.9,67860,114.86682326
2024-10-15 21:01:00,2,67860,67854.6,67774.3,67963.6,132.09026716
2024-10-15 21:02:00,2,67854.1,67629.9,67553.2,67900,72.63888977
2024-10-15 21:03:00,2,67630,67720,67600.1,67816.2,43.604797
2024-10-15 21:04:00,2,67724.6,67689.3,67680,67779.9,116.98635622
2024-10-15 21:05:00,2,67688.4,67516,67485.6,67688.4,53.01127335
2024-10-15 21:06:00,2,67508.1,67516.2,67490,67581.9,37.60164179
2024-10-15 21:07:00,2,67516.1,67424.1,67414.7,67537.6,26.60823054
2024-10-15 21:08:00,2,67424,67509.3,67341.6,67547.9,96.60974414
2024-10-15 21:09:00,2,67509.4,67395.8,67388.1,67592,62.2001252
2024-10-15 21:10:00,2,67395.8,67414.4,67366.4,67477.9,21.28841938
2024-10-15 21:11:00,2,67414.9,67481.9,67404.6,67549.6,17.87600553
2024-10-15 21:12:00,2,67482.1,67563,67482.1,67600,19.99661265
2024-10-15 21:13:00,2,67564,67519,67478.8,67590,12.80268915
2024-10-15 21:14:00,2,67518.2,67352.8,67335.9,67518.2,30.3520841
2024-10-15 21:15:00,2,67350.2,67423.7,67330.2,67424.2,10.07913634
2024-10-15 21:16:00,2,67424.5,67106.2,67099.2,67445.4,73.40135475
2024-10-15 21:17:00,2,67106.2,67263.1,67004,67263.2,46.7173515
2024-10-15 21:18:00,2,67263.2,67143.9,67122.3,67300,37.04754472
2024-10-15 21:19:00,2,67143.9,67070.1,67033.7,67148.2,40.90674623
2024-10-15 21:20:00,2,67069.9,67022,66962,67130,65.5455879
2024-10-15 21:21:00,2,67024,67170,67024,67196,42.84582771
2024-10-15 21:22:00,2,67170.1,67054.7,67006.1,67176.2,25.96043141
2024-10-15 21:23:00,2,67056.9,66894,66824.1,67059.9,44.28049107
2024-10-15 21:24:00,2,66897.3,66932.2,66838,66944.4,27.1946263
2024-10-15 21:25:00,2,66933.8,66940.9,66912,67000,33.10275463
2024-10-15 21:26:00,2,66941.1,66910.7,66888.1,66974,32.38014971
2024-10-15 21:27:00,2,66914,67082.2,66891.4,67083.8,16.41113932
2024-10-15 21:28:00,2,67081.8,67042.5,67016.3,67150,36.81216509
2024-10-15 21:29:00,2,67042.6,66800,66800,67099.9,25.07507894
2024-10-15 21:30:00,2,66800.1,66764,66723,66813.7,50.19839929
2024-10-15 21:31:00,2,66765.9,66856,66723.7,66874.7,41.52936226
2024-10-15 21:32:00,2,66856,66894,66806.1,66914,10.95431482
2024-10-15 21:33:00,2,66894.4,66828.1,66794.2,66902.7,10.34906766
2024-10-15 21:34:00,2,66828,66602,66576,66841.8,43.19692241
2024-10-15 21:35:00,2,66602,66608,66533,66652,58.15701367
2024-10-15 21:36:00,2,66608,66406,66360,66608,136.84408158
2024-10-15 21:37:00,2,66406,66093,66091.4,66406,100.67142409
2024-10-15 21:38:00,2,66091.1,66096.1,66013.5,66245.8,107.01203583
2024-10-15 21:39:00,2,66096,65898,65843.2,66102.7,117.24060554
2024-10-15 21:40:00,2,65898.1,65783,65645.3,65898.1,134.76768656
2024-10-15 21:41:00,2,65783,65527.9,65447.9,65835.8,117.00170839
2024-10-15 21:42:00,2,65528.6,65717.2,65482,65804.8,150.1012576
2024-10-15 21:43:00,2,65717.3,65768.4,65660,65897.2,71.43821484
2024-10-15 21:44:00,2,65768.3,65585.6,65518.9,65802,51.79312731
2024-10-15 21:45:00,2,65590,65443.9,65143.6,65590,131.21578981
2024-10-15 21:46:00,2,65444,65609.1,65361.2,65617.5,62.92756259
2024-10-15 21:47:00,2,65609.2,65727.9,65609.2,65766.9,70.69476356
2024-10-15 21:48:00,2,65734,65730,65658.6,65800,41.21772629
2024-10-15 21:49:00,2,65730.2,65922.7,65697.6,65922.8,45.36496316
2024-10-15 21:50:00,2,65919.9,65793.4,65769.4,65942.3,47.36129442
2024-10-15 21:51:00,2,65793.4,65625.7,65591.2,65793.4,49.25091773
2024-10-15 21:52:00,2,65626.3,65631.8,65535.9,65652.9,29.26236341
2024-10-15 21:53:00,2,65631.7,65685.1,65620.1,65760,41.56928558
2024-10-15 21:54:00,2,65684,65730,65668.6,65800,65.56820533
2024-10-15 21:55:00,2,65730,65760,65678.1,65794,32.67605147
2024-10-15 21:56:00,2,65760.1,65659.1,65656.1,65795.9,23.00442989
2024-10-15 21:57:00,2,65656.2,65679.9,65644.1,65733.5,11.20071857
2024-10-15 21:58:00,2,65681,65387.6,65326.1,65681.6,83.31943599
2024-10-15 21:59:00,2,65388,65376,65300,65442,53.26772998
